t,step,sym,C,E,rnorm,purity,S,detg,det_thr,reso_hit_freq,reso_hit_mag,ew_varE,ew_ac1E,ew_dS
89.007092,1255,&,0.005628,0.218823,1.081271,1.084574,-0.041450,8.092531297886e-11,4.804685380561e-09,7.022,0.168898,0.000901,0.989366,-0.000058
89.078014,1256,&,0.005628,0.218961,1.081382,1.084694,-0.041508,4.812773545169e-11,4.804685380561e-09,7.050,0.156798,0.000603,0.985472,-0.000058
89.148936,1257,&,0.005628,0.219098,1.081494,1.084815,-0.041566,2.623856208175e-11,4.804685380561e-09,7.022,0.169345,0.000374,0.978587,-0.000058
89.219858,1258,&,0.005628,0.219236,1.081606,1.084935,-0.041624,1.269018347168e-11,4.804685380561e-09,7.050,0.155900,0.000208,0.964496,-0.000058
89.290780,1259,&,0.005628,0.219374,1.081717,1.085056,-0.041682,5.143996890483e-12,4.804685380561e-09,7.022,0.167131,0.000100,0.927879,-0.000058
89.361702,1260,&,0.005628,0.219512,1.081829,1.085177,-0.041740,1.559800368343e-12,4.804685380561e-09,7.050,0.152345,0.000038,0.795545,-0.000058
89.432624,1261,&,0.005628,0.219650,1.081941,1.085298,-0.041799,2.619580191479e-13,4.804685380561e-09,7.022,0.162263,0.000012,0.538367,-0.000058
89.503546,1262,&,0.005628,0.219788,1.082053,1.085420,-0.041857,4.826596191875e-18,4.804685380561e-09,7.050,0.146155,0.000006,1.000000,-0.000058
89.574468,1263,&,0.005628,0.219926,1.082166,1.085541,-0.041915,0.000000000000e+00,4.804685380561e-09,7.022,0.154778,0.000006,1.000000,-0.000058
89.645390,1264,&,0.005628,0.220064,1.082278,1.085663,-0.041974,0.000000000000e+00,4.804685380561e-09,7.050,0.137379,0.000006,1.000000,-0.000058
89.716312,1265,&,0.005628,0.220202,1.082391,1.085785,-0.042032,0.000000000000e+00,4.804685380561e-09,7.022,0.144736,0.000006,1.000000,-0.000059
89.787234,1266,&,0.005628,0.220341,1.082503,1.085907,-0.042091,0.000000000000e+00,4.804685380561e-09,7.050,0.126091,0.000006,1.000000,-0.000059
89.858156,1267,&,0.005628,0.220479,1.082616,1.086029,-0.042150,0.000000000000e+00,4.804685380561e-09,7.022,0.132226,0.000006,1.000000,-0.000059
89.929078,1268,&,0.005628,0.220618,1.082729,1.086151,-0.042208,0.000000000000e+00,4.804685380561e-09,7.050,0.112394,0.000006,1.000000,-0.000059
90.000000,1269,&,0.005628,0.220756,1.082842,1.086273,-0.042267,0.000000000000e+00,4.804685380561e-09,7.022,0.117364,0.000006,1.000000,-0.000059
90.070922,1270,&,0.005628,0.220895,1.082955,1.086396,-0.042326,0.000000000000e+00,4.804685380561e-09,7.050,0.096417,0.000006,1.000000,-0.000059
90.141844,1271,&,0.005628,0.221034,1.083069,1.086519,-0.042385,0.000000000000e+00,4.804685380561e-09,7.022,0.100293,0.000006,1.000000,-0.000059
90.212766,1272,&,0.005628,0.221173,1.083182,1.086642,-0.042444,0.000000000000e+00,4.804685380561e-09,7.050,0.078314,0.000006,1.000000,-0.000059
90.283688,1273,&,0.005628,0.221312,1.083296,1.086765,-0.042503,0.000000000000e+00,4.804685380561e-09,7.022,0.081180,0.000006,1.000000,-0.000059
90.354610,1274,&,0.005628,0.221451,1.083409,1.086888,-0.042562,0.000000000000e+00,4.804685380561e-09,7.050,0.058268,0.000006,1.000000,-0.000059
90.425532,1275,&,0.005628,0.221590,1.083523,1.087011,-0.042622,0.000000000000e+00,4.804685380561e-09,7.022,0.060223,0.000006,1.000000,-0.000059
90.496454,1276,&,0.005628,0.221730,1.083637,1.087135,-0.042681,0.000000000000e+00,4.804685380561e-09,7.050,0.036492,0.000006,1.000000,-0.000059
90.567376,1277,&,0.005628,0.221869,1.083751,1.087258,-0.042740,0.000000000000e+00,4.804685380561e-09,7.022,0.037658,0.000006,1.000000,-0.000059
90.638298,1278,&,0.005628,0.222008,1.083865,1.087382,-0.042800,0.000000000000e+00,4.804685380561e-09,7.050,0.013239,0.000006,1.000000,-0.000059
90.709220,1279,&,0.005628,0.222148,1.083980,1.087506,-0.042859,0.000000000000e+00,4.804685380561e-09,7.022,0.013496,0.000006,1.000000,-0.000060
90.780142,1280,&,0.005628,0.222288,1.084094,1.087630,-0.042919,0.000000000000e+00,4.804685380561e-09,7.022,0.014749,0.000006,1.000000,-0.000060
90.851064,1281,&,0.005628,0.222427,1.084209,1.087754,-0.042979,0.000000000000e+00,4.804685380561e-09,7.050,0.013769,0.000006,1.000000,-0.000060
90.921986,1282,&,0.005628,0.222567,1.084324,1.087879,-0.043038,0.000000000000e+00,4.804685380561e-09,7.022,0.040265,0.000006,1.000000,-0.000060
90.992908,1283,&,0.005628,0.222707,1.084438,1.088003,-0.043098,0.000000000000e+00,4.804685380561e-09,7.050,0.038609,0.000006,1.000000,-0.000060
91.063830,1284,&,0.005628,0.222847,1.084553,1.088128,-0.043158,0.000000000000e+00,4.804685380561e-09,7.022,0.064205,0.000006,1.000000,-0.000060
91.134752,1285,&,0.005628,0.222987,1.084669,1.088253,-0.043218,0.000000000000e+00,4.804685380561e-09,7.050,0.061444,0.000006,1.000000,-0.000060
91.205674,1286,&,0.005628,0.223127,1.084784,1.088378,-0.043278,0.000000000000e+00,4.804685380561e-09,7.022,0.085159,0.000006,1.000000,-0.000060
91.276596,1287,&,0.005628,0.223267,1.084899,1.088503,-0.043338,0.000000000000e+00,4.804685380561e-09,7.050,0.078972,0.000006,1.000000,-0.000060
91.347518,1288,&,0.005628,0.223408,1.085015,1.088629,-0.043398,0.000000000000e+00,4.804685380561e-09,7.022,0.095632,0.000006,1.000000,-0.000060
91.418440,1289,&,0.005628,0.223548,1.085131,1.088754,-0.043459,0.000000000000e+00,4.804685380561e-09,7.050,0.078090,0.000006,1.000000,-0.000060
91.489362,1290,&,0.005628,0.223689,1.085246,1.088880,-0.043519,0.000000000000e+00,4.804685380561e-09,7.022,0.083897,0.000006,1.000000,-0.000060
91.560284,1291,&,0.005628,0.223829,1.085362,1.089006,-0.043579,0.000000000000e+00,4.804685380561e-09,7.050,0.060271,0.000006,1.000000,-0.000060
91.631206,1292,&,0.005628,0.223970,1.085478,1.089132,-0.043640,0.000000000000e+00,4.804685380561e-09,7.022,0.063198,0.000006,1.000000,-0.000060
91.702128,1293,&,0.005628,0.224111,1.085595,1.089258,-0.043700,0.000000000000e+00,4.804685380561e-09,7.050,0.038315,0.000007,1.000000,-0.000061
91.773050,1294,&,0.005628,0.224252,1.085711,1.089384,-0.043761,0.000000000000e+00,4.804685380561e-09,7.022,0.040644,0.000007,1.000000,-0.000061
91.843972,1295,&,0.005628,0.224393,1.085827,1.089511,-0.043822,0.000000000000e+00,4.804685380561e-09,7.050,0.015598,0.000007,1.000000,-0.000061
91.914894,1296,&,0.005628,0.224534,1.085944,1.089637,-0.043882,0.000000000000e+00,4.804685380561e-09,7.022,0.018026,0.000007,1.000000,-0.000061
91.985816,1297,&,0.005628,0.224675,1.086061,1.089764,-0.043943,0.000000000000e+00,4.804685380561e-09,7.022,0.007886,0.000007,1.000000,-0.000061
92.056738,1298,&,0.005628,0.224816,1.086178,1.089891,-0.044004,0.000000000000e+00,4.804685380561e-09,7.022,0.005247,0.000007,1.000000,-0.000061
92.127660,1299,&,0.005628,0.224957,1.086295,1.090018,-0.044065,0.000000000000e+00,4.804685380561e-09,7.022,0.029194,0.000007,1.000000,-0.000061
92.198582,1300,&,0.005628,0.225099,1.086412,1.090145,-0.044126,0.000000000000e+00,4.804685380561e-09,7.050,0.026106,0.000007,1.000000,-0.000061
92.269504,1301,&,0.005628,0.225240,1.086529,1.090273,-0.044187,0.000000000000e+00,4.804685380561e-09,7.022,0.049755,0.000007,1.000000,-0.000061
92.340426,1302,&,0.005628,0.225382,1.086647,1.090400,-0.044248,0.000000000000e+00,4.804685380561e-09,7.050,0.046163,0.000007,1.000000,-0.000061
92.411348,1303,&,0.005628,0.225523,1.086764,1.090528,-0.044310,0.000000000000e+00,4.804685380561e-09,7.022,0.069019,0.000007,1.000000,-0.000061
92.482270,1304,&,0.005628,0.225665,1.086882,1.090656,-0.044371,0.000000000000e+00,4.804685380561e-09,7.050,0.064774,0.000007,1.000000,-0.000061
92.553191,1305,&,0.005628,0.225807,1.087000,1.090784,-0.044433,0.000000000000e+00,4.804685380561e-09,7.022,0.086732,0.000007,1.000000,-0.000061
92.624113,1306,&,0.005628,0.225949,1.087118,1.090912,-0.044494,0.000000000000e+00,4.804685380561e-09,7.050,0.081724,0.000007,1.000000,-0.000061
92.695035,1307,&,0.005628,0.226091,1.087236,1.091041,-0.044556,0.000000000000e+00,4.804685380561e-09,7.022,0.102685,0.000007,1.000000,-0.000062
92.765957,1308,&,0.005628,0.226233,1.087354,1.091169,-0.044617,0.000000000000e+00,4.804685380561e-09,7.022,0.096854,0.000007,1.000000,-0.000062
92.836879,1309,&,0.005628,0.226375,1.087472,1.091298,-0.044679,0.000000000000e+00,4.804685380561e-09,7.022,0.116698,0.000007,1.000000,-0.000062
92.907801,1310,&,0.005628,0.226517,1.087591,1.091427,-0.044741,0.000000000000e+00,4.804685380561e-09,7.022,0.110020,0.000007,1.000000,-0.000062
92.978723,1311,&,0.005628,0.226660,1.087710,1.091556,-0.044803,0.000000000000e+00,4.804685380561e-09,7.050,0.128649,0.000007,1.000000,-0.000062
93.049645,1312,&,0.005628,0.226802,1.087828,1.091685,-0.044865,0.000000000000e+00,4.804685380561e-09,7.022,0.121023,0.000007,1.000000,-0.000062
93.120567,1313,&,0.005628,0.226945,1.087947,1.091815,-0.044927,0.000000000000e+00,4.804685380561e-09,7.050,0.138424,0.000007,1.000000,-0.000062
93.191489,1314,&,0.005628,0.227088,1.088066,1.091944,-0.044989,0.000000000000e+00,4.804685380561e-09,7.022,0.129740,0.000007,1.000000,-0.000062
93.262411,1315,&,0.005628,0.227230,1.088185,1.092074,-0.045051,0.000000000000e+00,4.804685380561e-09,7.050,0.145853,0.000007,1.000000,-0.000062
93.333333,1316,&,0.005628,0.227373,1.088305,1.092204,-0.045113,0.000000000000e+00,4.804685380561e-09,7.022,0.136068,0.000007,1.000000,-0.000062
93.404255,1317,&,0.005628,0.227516,1.088424,1.092334,-0.045175,0.000000000000e+00,4.804685380561e-09,7.050,0.150849,0.000007,1.000000,-0.000062
93.475177,1318,&,0.005628,0.227659,1.088544,1.092464,-0.045238,0.000000000000e+00,4.804685380561e-09,7.022,0.139933,0.000007,1.000000,-0.000062
93.546099,1319,&,0.005628,0.227802,1.088664,1.092594,-0.045300,0.000000000000e+00,4.804685380561e-09,7.050,0.153346,0.000007,1.000000,-0.000062
93.617021,1320,&,0.005628,0.227945,1.088783,1.092725,-0.045363,0.000000000000e+00,4.804685380561e-09,7.022,0.141281,0.000007,1.000000,-0.000063
93.687943,1321,&,0.005628,0.228089,1.088903,1.092855,-0.045425,0.000000000000e+00,4.804685380561e-09,7.050,0.153306,0.000007,1.000000,-0.000063
93.758865,1322,&,0.005628,0.228232,1.089024,1.092986,-0.045488,0.000000000000e+00,4.804685380561e-09,7.022,0.140086,0.000007,1.000000,-0.000063
93.829787,1323,&,0.005628,0.228375,1.089144,1.093117,-0.045551,0.000000000000e+00,4.804685380561e-09,7.050,0.150715,0.000007,1.000000,-0.000063
93.900709,1324,&,0.005628,0.228519,1.089264,1.093248,-0.045614,0.000000000000e+00,4.804685380561e-09,7.022,0.136349,0.000007,1.000000,-0.000063
93.971631,1325,&,0.005628,0.228663,1.089385,1.093380,-0.045677,0.000000000000e+00,4.804685380561e-09,7.050,0.145586,0.000007,1.000000,-0.000063
94.042553,1326,&,0.005628,0.228806,1.089506,1.093511,-0.045740,0.000000000000e+00,4.804685380561e-09,7.022,0.130095,0.000007,1.000000,-0.000063
94.113475,1327,&,0.005628,0.228950,1.089626,1.093643,-0.045803,0.000000000000e+00,4.804685380561e-09,7.050,0.137955,0.000007,1.000000,-0.000063
94.184397,1328,&,0.005628,0.229094,1.089747,1.093775,-0.045866,0.000000000000e+00,4.804685380561e-09,7.022,0.121376,0.000007,1.000000,-0.000063
94.255319,1329,&,0.005628,0.229238,1.089869,1.093907,-0.045929,0.000000000000e+00,4.804685380561e-09,7.050,0.127889,0.000007,1.000000,-0.000063
94.326241,1330,&,0.005628,0.229382,1.089990,1.094039,-0.045992,0.000000000000e+00,4.804685380561e-09,7.022,0.110269,0.000007,1.000000,-0.000063
94.397163,1331,&,0.005628,0.229526,1.090111,1.094171,-0.046056,0.000000000000e+00,4.804685380561e-09,7.050,0.115474,0.000007,1.000000,-0.000063
94.468085,1332,&,0.005628,0.229671,1.090233,1.094304,-0.046119,0.000000000000e+00,4.804685380561e-09,7.022,0.096880,0.000007,1.000000,-0.000063
94.539007,1333,&,0.005628,0.229815,1.090354,1.094436,-0.046183,0.000000000000e+00,4.804685380561e-09,7.050,0.100828,0.000007,1.000000,-0.000064
94.609929,1334,&,0.005628,0.229959,1.090476,1.094569,-0.046246,0.000000000000e+00,4.804685380561e-09,7.022,0.081341,0.000007,1.000000,-0.000064
94.680851,1335,&,0.005628,0.230104,1.090598,1.094702,-0.046310,0.000000000000e+00,4.804685380561e-09,7.050,0.084088,0.000007,1.000000,-0.000064
94.751773,1336,&,0.005628,0.230248,1.090720,1.094835,-0.046374,0.000000000000e+00,4.804685380561e-09,7.022,0.063819,0.000007,1.000000,-0.000064
94.822695,1337,&,0.005628,0.230393,1.090843,1.094969,-0.046438,0.000000000000e+00,4.804685380561e-09,7.050,0.065423,0.000007,1.000000,-0.000064
94.893617,1338,&,0.005628,0.230538,1.090965,1.095102,-0.046501,0.000000000000e+00,4.804685380561e-09,7.022,0.044531,0.000007,1.000000,-0.000064
94.964539,1339,&,0.005628,0.230683,1.091087,1.095236,-0.046565,0.000000000000e+00,4.804685380561e-09,7.050,0.045025,0.000007,1.000000,-0.000064
95.035461,1340,&,0.005628,0.230828,1.091210,1.095370,-0.046629,0.000000000000e+00,4.804685380561e-09,7.022,0.023866,0.000007,1.000000,-0.000064
95.106383,1341,&,0.005628,0.230973,1.091333,1.095504,-0.046694,0.000000000000e+00,4.804685380561e-09,7.050,0.023121,0.000007,1.000000,-0.000064
95.177305,1342,&,0.005628,0.231118,1.091456,1.095638,-0.046758,0.000000000000e+00,4.804685380561e-09,7.022,0.006124,0.000007,1.000000,-0.000064
95.248227,1343,&,0.005628,0.231263,1.091579,1.095772,-0.046822,0.000000000000e+00,4.804685380561e-09,7.022,0.006426,0.000007,1.000000,-0.000064
95.319149,1344,&,0.005628,0.231409,1.091702,1.095907,-0.046886,0.000000000000e+00,4.804685380561e-09,7.050,0.024955,0.000007,1.000000,-0.000064
95.390071,1345,&,0.005628,0.231554,1.091825,1.096041,-0.046951,0.000000000000e+00,4.804685380561e-09,7.022,0.028072,0.000007,1.000000,-0.000064
95.460993,1346,&,0.005628,0.231700,1.091949,1.096176,-0.047015,0.000000000000e+00,4.804685380561e-09,7.050,0.050252,0.000007,1.000000,-0.000065
95.531915,1347,&,0.005628,0.231845,1.092073,1.096311,-0.047080,0.000000000000e+00,4.804685380561e-09,7.022,0.052456,0.000007,1.000000,-0.000065
95.602837,1348,&,0.005628,0.231991,1.092196,1.096446,-0.047145,0.000000000000e+00,4.804685380561e-09,7.050,0.073861,0.000007,1.000000,-0.000065
95.673759,1349,&,0.005628,0.232137,1.092320,1.096582,-0.047209,0.000000000000e+00,4.804685380561e-09,7.022,0.074759,0.000007,1.000000,-0.000065
95.744681,1350,&,0.005628,0.232283,1.092444,1.096717,-0.047274,0.000000000000e+00,4.804685380561e-09,7.050,0.093719,0.000007,1.000000,-0.000065
95.815603,1351,&,0.005628,0.232429,1.092569,1.096853,-0.047339,0.000000000000e+00,4.804685380561e-09,7.022,0.089846,0.000007,1.000000,-0.000065
95.886525,1352,&,0.005628,0.232575,1.092693,1.096989,-0.047404,0.000000000000e+00,4.804685380561e-09,7.050,0.093833,0.000007,1.000000,-0.000065
95.957447,1353,&,0.005628,0.232721,1.092817,1.097125,-0.047469,0.000000000000e+00,4.804685380561e-09,7.022,0.090120,0.000007,1.000000,-0.000065
96.028369,1354,&,0.005628,0.232867,1.092942,1.097261,-0.047534,0.000000000000e+00,4.804685380561e-09,7.050,0.093946,0.000007,1.000000,-0.000065
96.099291,1355,&,0.005628,0.233014,1.093067,1.097397,-0.047600,0.000000000000e+00,4.804685380561e-09,7.022,0.090393,0.000007,1.000000,-0.000065
96.170213,1356,&,0.005628,0.233160,1.093192,1.097534,-0.047665,0.000000000000e+00,4.804685380561e-09,7.050,0.094060,0.000007,1.000000,-0.000065
96.241135,1357,&,0.005628,0.233307,1.093317,1.097671,-0.047730,0.000000000000e+00,4.804685380561e-09,7.022,0.090667,0.000007,1.000000,-0.000065
96.312057,1358,&,0.005628,0.233453,1.093442,1.097808,-0.047796,0.000000000000e+00,4.804685380561e-09,7.050,0.094174,0.000007,1.000000,-0.000065
96.382979,1359,&,0.005628,0.233600,1.093567,1.097945,-0.047861,0.000000000000e+00,4.804685380561e-09,7.022,0.090940,0.000007,1.000000,-0.000066
96.453901,1360,&,0.005628,0.233747,1.093693,1.098082,-0.047927,0.000000000000e+00,4.804685380561e-09,7.050,0.094288,0.000007,1.000000,-0.000066
96.524823,1361,&,0.005628,0.233894,1.093818,1.098219,-0.047993,0.000000000000e+00,4.804685380561e-09,7.022,0.091213,0.000007,1.000000,-0.000066
96.595745,1362,&,0.005628,0.234041,1.093944,1.098357,-0.048058,0.000000000000e+00,4.804685380561e-09,7.050,0.094402,0.000007,1.000000,-0.000066
96.666667,1363,&,0.005628,0.234188,1.094070,1.098495,-0.048124,0.000000000000e+00,4.804685380561e-09,7.022,0.091487,0.000007,1.000000,-0.000066
96.737589,1364,&,0.005628,0.234335,1.094196,1.098633,-0.048190,0.000000000000e+00,4.804685380561e-09,7.050,0.094517,0.000007,1.000000,-0.000066
96.808511,1365,&,0.005628,0.234483,1.094322,1.098771,-0.048256,0.000000000000e+00,4.804685380561e-09,7.022,0.091760,0.000007,1.000000,-0.000066
96.879433,1366,&,0.005628,0.234630,1.094449,1.098909,-0.048322,0.000000000000e+00,4.804685380561e-09,7.050,0.094631,0.000007,1.000000,-0.000066
96.950355,1367,&,0.005628,0.234777,1.094575,1.099047,-0.048388,0.000000000000e+00,4.804685380561e-09,7.022,0.092032,0.000007,1.000000,-0.000066
97.021277,1368,&,0.005628,0.234925,1.094702,1.099186,-0.048455,0.000000000000e+00,4.804685380561e-09,7.050,0.094746,0.000007,1.000000,-0.000066
97.092199,1369,&,0.005628,0.235073,1.094829,1.099325,-0.048521,0.000000000000e+00,4.804685380561e-09,7.022,0.092304,0.000007,1.000000,-0.000066
97.163121,1370,&,0.005628,0.235220,1.094956,1.099464,-0.048587,0.000000000000e+00,4.804685380561e-09,7.050,0.094861,0.000007,1.000000,-0.000066
97.234043,1371,&,0.005628,0.235368,1.095083,1.099603,-0.048654,0.000000000000e+00,4.804685380561e-09,7.022,0.092576,0.000007,1.000000,-0.000066
97.304965,1372,&,0.005628,0.235516,1.095210,1.099742,-0.048720,0.000000000000e+00,4.804685380561e-09,7.050,0.094976,0.000007,1.000000,-0.000067
97.375887,1373,&,0.005628,0.235664,1.095337,1.099882,-0.048787,0.000000000000e+00,4.804685380561e-09,7.022,0.092847,0.000007,1.000000,-0.000067
97.446809,1374,&,0.005628,0.235812,1.095465,1.100022,-0.048854,0.000000000000e+00,4.804685380561e-09,7.050,0.095091,0.000007,1.000000,-0.000067
97.517730,1375,&,0.005628,0.235961,1.095592,1.100161,-0.048921,0.000000000000e+00,4.804685380561e-09,7.022,0.093117,0.000007,1.000000,-0.000067
97.588652,1376,&,0.005628,0.236109,1.095720,1.100301,-0.048988,0.000000000000e+00,4.804685380561e-09,7.050,0.095206,0.000007,1.000000,-0.000067
97.659574,1377,&,0.005628,0.236257,1.095848,1.100442,-0.049055,0.000000000000e+00,4.804685380561e-09,7.022,0.093387,0.000007,1.000000,-0.000067
97.730496,1378,&,0.005628,0.236406,1.095976,1.100582,-0.049122,0.000000000000e+00,4.804685380561e-09,7.050,0.095322,0.000007,1.000000,-0.000067
97.801418,1379,&,0.005628,0.236554,1.096105,1.100723,-0.049189,0.000000000000e+00,4.804685380561e-09,7.022,0.093655,0.000007,1.000000,-0.000067
97.872340,1380,&,0.005628,0.236703,1.096233,1.100863,-0.049256,0.000000000000e+00,4.804685380561e-09,7.050,0.095437,0.000007,1.000000,-0.000067
97.943262,1381,&,0.005628,0.236852,1.096361,1.101004,-0.049323,0.000000000000e+00,4.804685380561e-09,7.022,0.093923,0.000007,1.000000,-0.000067
98.014184,1382,&,0.005628,0.237001,1.096490,1.101145,-0.049391,0.000000000000e+00,4.804685380561e-09,7.050,0.095553,0.000007,1.000000,-0.000067
98.085106,1383,&,0.005628,0.237150,1.096619,1.101287,-0.049458,0.000000000000e+00,4.804685380561e-09,7.022,0.094189,0.000007,1.000000,-0.000067
98.156028,1384,&,0.005628,0.237299,1.096748,1.101428,-0.049526,0.000000000000e+00,4.804685380561e-09,7.050,0.095669,0.000007,1.000000,-0.000068
98.226950,1385,&,0.005628,0.237448,1.096877,1.101570,-0.049593,0.000000000000e+00,4.804685380561e-09,7.022,0.094454,0.000007,1.000000,-0.000068
98.297872,1386,&,0.005628,0.237597,1.097006,1.101711,-0.049661,0.000000000000e+00,4.804685380561e-09,7.050,0.095785,0.000007,1.000000,-0.000068
98.368794,1387,&,0.005628,0.237746,1.097136,1.101853,-0.049729,0.000000000000e+00,4.804685380561e-09,7.022,0.094718,0.000007,1.000000,-0.000068
98.439716,1388,&,0.005628,0.237896,1.097265,1.101996,-0.049796,0.000000000000e+00,4.804685380561e-09,7.050,0.095901,0.000007,1.000000,-0.000068
98.510638,1389,&,0.005628,0.238045,1.097395,1.102138,-0.049864,0.000000000000e+00,4.804685380561e-09,7.022,0.094981,0.000007,1.000000,-0.000068
98.581560,1390,&,0.005628,0.238195,1.097525,1.102280,-0.049932,0.000000000000e+00,4.804685380561e-09,7.050,0.096017,0.000007,1.000000,-0.000068
98.652482,1391,&,0.005628,0.238345,1.097655,1.102423,-0.050001,0.000000000000e+00,4.804685380561e-09,7.022,0.095243,0.000007,1.000000,-0.000068
98.723404,1392,&,0.005628,0.238495,1.097785,1.102566,-0.050069,0.000000000000e+00,4.804685380561e-09,7.050,0.096133,0.000007,1.000000,-0.000068
98.794326,1393,&,0.005628,0.238644,1.097915,1.102709,-0.050137,0.000000000000e+00,4.804685380561e-09,7.022,0.095503,0.000007,1.000000,-0.000068
98.865248,1394,&,0.005628,0.238794,1.098046,1.102852,-0.050205,0.000000000000e+00,4.804685380561e-09,7.050,0.096250,0.000007,1.000000,-0.000068
98.936170,1395,&,0.005628,0.238945,1.098176,1.102996,-0.050274,0.000000000000e+00,4.804685380561e-09,7.022,0.095761,0.000007,1.000000,-0.000068
99.007092,1396,&,0.005628,0.239095,1.098307,1.103139,-0.050342,0.000000000000e+00,4.804685380561e-09,7.050,0.096367,0.000007,1.000000,-0.000069
99.078014,1397,&,0.005628,0.239245,1.098438,1.103283,-0.050411,0.000000000000e+00,4.804685380561e-09,7.022,0.096018,0.000007,1.000000,-0.000069
99.148936,1398,&,0.005628,0.239395,1.098569,1.103427,-0.050480,0.000000000000e+00,4.526386399483e-09,7.050,0.096483,0.000007,1.000000,-0.000069
99.219858,1399,&,0.005628,0.239546,1.098700,1.103571,-0.050548,0.000000000000e+00,3.501421590493e-09,7.022,0.096273,0.000007,1.000000,-0.000069
99.290780,1400,&,0.005628,0.239696,1.098832,1.103715,-0.050617,0.000000000000e+00,2.646334485991e-09,7.050,0.096600,0.000007,1.000000,-0.000069
99.361702,1401,&,0.005628,0.239847,1.098963,1.103860,-0.050686,0.000000000000e+00,1.946959246247e-09,7.022,0.096526,0.000007,1.000000,-0.000069
99.432624,1402,&,0.005628,0.239998,1.099095,1.104005,-0.050755,0.000000000000e+00,1.387878395547e-09,7.050,0.096718,0.000007,1.000000,-0.000069
99.503546,1403,&,0.005628,0.240149,1.099226,1.104149,-0.050824,0.000000000000e+00,9.527823527412e-10,7.022,0.096777,0.000007,1.000000,-0.000069
99.574468,1404,&,0.005628,0.240300,1.099358,1.104294,-0.050893,0.000000000000e+00,6.248528000887e-10,7.050,0.096835,0.000007,1.000000,-0.000069
99.645390,1405,&,0.005628,0.240451,1.099490,1.104440,-0.050963,0.000000000000e+00,3.871651452917e-10,7.022,0.097027,0.000007,1.000000,-0.000069
99.716312,1406,&,0.005628,0.240602,1.099623,1.104585,-0.051032,0.000000000000e+00,2.231048926003e-10,7.050,0.096952,0.000007,1.000000,-0.000069
99.787234,1407,&,0.005628,0.240753,1.099755,1.104731,-0.051101,0.000000000000e+00,1.167922366603e-10,7.022,0.097274,0.000008,1.000000,-0.000069
99.858156,1408,&,0.005628,0.240904,1.099888,1.104876,-0.051171,0.000000000000e+00,1.000000000000e-10,7.050,0.097070,0.000008,1.000000,-0.000069
99.929078,1409,&,0.005628,0.241056,1.100020,1.105022,-0.051240,0.000000000000e+00,1.000000000000e-10,7.022,0.097519,0.000008,1.000000,-0.000070
100.000000,1410,&,0.005628,0.241207,1.100153,1.105169,-0.051310,0.000000000000e+00,1.000000000000e-10,7.050,0.097188,0.000008,1.000000,-0.000070
100.070922,1411,&,0.005628,0.241359,1.100286,1.105315,-0.051380,0.000000000000e+00,1.000000000000e-10,7.022,0.097763,0.000008,1.000000,-0.000070
100.141844,1412,&,0.005628,0.241511,1.100419,1.105461,-0.051450,0.000000000000e+00,1.000000000000e-10,7.050,0.097306,0.000008,1.000000,-0.000070
100.212766,1413,&,0.005628,0.241662,1.100553,1.105608,-0.051520,0.000000000000e+00,1.000000000000e-10,7.022,0.098004,0.000008,1.000000,-0.000070
100.283688,1414,&,0.005628,0.241814,1.100686,1.105755,-0.051590,0.000000000000e+00,1.000000000000e-10,7.050,0.097424,0.000008,1.000000,-0.000070
100.354610,1415,&,0.005628,0.241966,1.100820,1.105902,-0.051660,0.000000000000e+00,1.000000000000e-10,7.022,0.098242,0.000008,1.000000,-0.000070
100.425532,1416,&,0.005628,0.242118,1.100953,1.106049,-0.051730,0.000000000000e+00,1.000000000000e-10,7.050,0.097542,0.000008,1.000000,-0.000070
100.496454,1417,&,0.005628,0.242271,1.101087,1.106197,-0.051800,0.000000000000e+00,1.000000000000e-10,7.022,0.098479,0.000008,1.000000,-0.000070
100.567376,1418,&,0.005628,0.242423,1.101221,1.106344,-0.051870,0.000000000000e+00,1.000000000000e-10,7.050,0.097660,0.000008,1.000000,-0.000070
100.638298,1419,&,0.005628,0.242575,1.101356,1.106492,-0.051941,0.000000000000e+00,1.000000000000e-10,7.022,0.098713,0.000008,1.000000,-0.000070
100.709220,1420,&,0.005628,0.242728,1.101490,1.106640,-0.052011,0.000000000000e+00,1.000000000000e-10,7.050,0.097779,0.000008,1.000000,-0.000071
100.780142,1421,&,0.005628,0.242880,1.101624,1.106788,-0.052082,0.000000000000e+00,1.000000000000e-10,7.022,0.098944,0.000008,1.000000,-0.000071
100.851064,1422,&,0.005628,0.243033,1.101759,1.106937,-0.052153,0.000000000000e+00,1.000000000000e-10,7.050,0.097897,0.000008,1.000000,-0.000071
100.921986,1423,&,0.005628,0.243186,1.101894,1.107085,-0.052223,0.000000000000e+00,1.000000000000e-10,7.022,0.099173,0.000008,1.000000,-0.000071
100.992908,1424,&,0.005628,0.243339,1.102029,1.107234,-0.052294,0.000000000000e+00,1.000000000000e-10,7.050,0.098016,0.000008,1.000000,-0.000071
101.063830,1425,&,0.005628,0.243491,1.102164,1.107383,-0.052365,0.000000000000e+00,1.000000000000e-10,7.022,0.099400,0.000008,1.000000,-0.000071
101.134752,1426,&,0.005628,0.243645,1.102299,1.107532,-0.052436,0.000000000000e+00,1.000000000000e-10,7.050,0.098135,0.000008,1.000000,-0.000071
