t,step,sym,C,E,rnorm,purity,S,detg,det_thr,reso_hit_freq,reso_hit_mag,ew_varE,ew_ac1E,ew_dS
20.460993,577,^,0.297020,0.436201,0.962231,0.962944,0.093665,3.014459465134e-11,1.602051816303e-10,7.050,0.017116,0.006730,0.999485,-0.000585
20.496454,578,^,0.286192,0.431162,0.962528,0.963230,0.093079,3.018175425607e-11,1.602051816303e-10,7.050,0.007533,0.006100,0.999371,-0.000586
20.531915,579,^,0.275489,0.425855,0.962824,0.963515,0.092492,3.021895966788e-11,1.602051816303e-10,7.050,0.020555,0.005508,0.999226,-0.000587
20.567376,580,^,0.264918,0.420282,0.963121,0.963801,0.091903,3.025621094325e-11,1.602051816303e-10,7.050,0.020880,0.004956,0.999040,-0.000589
20.602837,581,^,0.254486,0.414447,0.963417,0.964086,0.091313,3.029350813872e-11,1.604026610900e-10,7.050,0.011386,0.004445,0.998802,-0.000590
20.638298,582,^,0.244198,0.408352,0.963714,0.964372,0.090721,3.033085131088e-11,1.606003839851e-10,7.050,0.007892,0.003977,0.998497,-0.000592
20.673759,583,^,0.234062,0.402003,0.964011,0.964659,0.090128,3.036824051643e-11,1.607983506155e-10,7.050,0.010406,0.003553,0.998108,-0.000593
20.709220,584,^,0.224083,0.395401,0.964308,0.964945,0.089534,3.040567581210e-11,1.609965612818e-10,7.050,0.010331,0.003174,0.997616,-0.000594
20.744681,585,^,0.214268,0.388552,0.964605,0.965231,0.088938,3.044315725471e-11,1.611950162848e-10,7.050,0.016634,0.002841,0.997007,-0.000596
20.780142,586,^,0.204623,0.381460,0.964902,0.965518,0.088340,3.048068490114e-11,1.613937159256e-10,7.050,0.019509,0.002554,0.996277,-0.000597
20.815603,587,^,0.195154,0.374128,0.965199,0.965805,0.087742,3.051825880836e-11,1.615926605059e-10,7.050,0.010311,0.002316,0.995445,-0.000599
20.851064,588,^,0.185868,0.366561,0.965497,0.966092,0.087141,3.055587903339e-11,1.617918503275e-10,7.050,0.009478,0.002126,0.994564,-0.000600
20.886525,589,^,0.176768,0.358763,0.965794,0.966379,0.086539,3.059354563332e-11,1.619912856929e-10,7.050,0.027114,0.001984,0.993733,-0.000602
20.921986,590,^,0.167863,0.350740,0.966092,0.966666,0.085936,3.063125866532e-11,1.621909669046e-10,7.050,0.031760,0.001893,0.993083,-0.000603
20.957447,591,^,0.159157,0.342495,0.966389,0.966954,0.085331,3.066901818662e-11,1.623908942657e-10,7.050,0.020359,0.001851,0.992747,-0.000605
20.992908,592,^,0.150655,0.334034,0.966687,0.967242,0.084725,3.070682425455e-11,1.625910680798e-10,7.050,0.019520,0.001859,0.992800,-0.000606
21.028369,593,^,0.142363,0.325363,0.966985,0.967530,0.084117,3.074467692647e-11,1.627914886504e-10,7.050,0.038650,0.001917,0.993231,-0.000608
21.063830,594,^,0.134287,0.316485,0.967282,0.967818,0.083508,3.078257625983e-11,1.629921562820e-10,7.050,0.043947,0.002025,0.993943,-0.000609
21.099291,595,^,0.126431,0.307407,0.967580,0.968106,0.082897,3.082052231216e-11,1.631930712789e-10,7.050,0.031913,0.002182,0.994799,-0.000611
21.134752,596,^,0.118800,0.298134,0.967878,0.968394,0.082284,3.085851514105e-11,1.633942339462e-10,7.050,0.031047,0.002390,0.995675,-0.000613
21.170213,597,^,0.111400,0.288672,0.968177,0.968683,0.081670,3.089655480415e-11,1.635956445891e-10,7.050,0.050294,0.002646,0.996484,-0.000614
21.205674,598,^,0.104234,0.279026,0.968475,0.968972,0.081054,3.093464135920e-11,1.665865914170e-10,7.050,0.055872,0.002951,0.997182,-0.000616
21.241135,599,^,0.097308,0.269202,0.968773,0.969261,0.080437,3.097277486401e-11,1.734100602410e-10,7.050,0.043500,0.003304,0.997758,-0.000617
21.276596,600,#,0.097032,0.268820,0.968808,0.969295,0.080364,7.059825811808e-11,1.774526525336e-10,7.050,0.035088,0.003657,0.997977,-0.000073
21.312057,601,#,0.096757,0.268439,0.968843,0.969329,0.080291,1.060867511622e-10,1.776713931583e-10,7.050,0.040394,0.004007,0.998161,-0.000073
21.347518,602,#,0.096482,0.268058,0.968879,0.969363,0.080218,1.376189838448e-10,1.778904034273e-10,7.050,0.039875,0.004352,0.998317,-0.000073
21.382979,603,#,0.096209,0.267678,0.968914,0.969398,0.080144,1.653780823645e-10,1.781096836728e-10,7.050,0.027403,0.004689,0.998450,-0.000074
21.418440,604,#,0.095936,0.267298,0.968950,0.969432,0.080070,1.895489530470e-10,1.783292342278e-10,7.050,0.017833,0.005016,0.998564,-0.000074
21.453901,605,#,0.095663,0.266919,0.968986,0.969467,0.079995,2.103176751542e-10,1.785490554254e-10,7.050,0.022718,0.005331,0.998662,-0.000075
21.489362,606,#,0.095392,0.266540,0.969023,0.969502,0.079919,2.278709043037e-10,1.787691475992e-10,7.050,0.021844,0.005630,0.998747,-0.000075
21.524823,607,#,0.095121,0.266162,0.969059,0.969538,0.079844,2.423952880465e-10,1.789895110832e-10,7.050,0.011403,0.005914,0.998820,-0.000076
21.560284,608,#,0.094852,0.265785,0.969096,0.969573,0.079768,2.540768951090e-10,1.792101462120e-10,7.050,0.001593,0.006178,0.998884,-0.000076
21.595745,609,#,0.094583,0.265408,0.969133,0.969609,0.079691,2.631006597639e-10,1.794310533204e-10,7.050,0.004520,0.006423,0.998941,-0.000077
21.631206,610,#,0.094314,0.265031,0.969170,0.969645,0.079614,2.696498427490e-10,1.796522327436e-10,7.050,0.005495,0.006647,0.998990,-0.000077
21.666667,611,#,0.094047,0.264655,0.969207,0.969681,0.079537,2.739055101000e-10,1.798736848174e-10,7.050,0.016534,0.006848,0.999033,-0.000077
21.702128,612,#,0.093780,0.264280,0.969244,0.969717,0.079459,2.760460312149e-10,1.800954098778e-10,7.050,0.022940,0.007025,0.999071,-0.000078
21.737589,613,#,0.093514,0.263905,0.969282,0.969754,0.079381,2.762465974072e-10,1.803174082613e-10,7.050,0.019707,0.007178,0.999104,-0.000078
21.773050,614,#,0.093249,0.263531,0.969320,0.969790,0.079302,2.746787621482e-10,1.805396803049e-10,7.050,0.022184,0.007306,0.999133,-0.000079
21.808511,615,#,0.092984,0.263157,0.969358,0.969827,0.079223,2.715100041341e-10,1.807622263460e-10,7.050,0.037643,0.007408,0.999159,-0.000079
21.843972,616,#,0.092720,0.262783,0.969396,0.969864,0.079144,2.669033142505e-10,1.809850467222e-10,7.050,0.046042,0.007484,0.999181,-0.000079
21.879433,617,#,0.092457,0.262411,0.969434,0.969901,0.079064,2.610168074374e-10,1.812081417718e-10,7.050,0.043013,0.007534,0.999200,-0.000080
21.914894,618,#,0.092195,0.262039,0.969472,0.969938,0.078984,2.540033603882e-10,1.814315118334e-10,7.050,0.045711,0.007557,0.999216,-0.000080
21.950355,619,#,0.091933,0.261667,0.969511,0.969976,0.078904,2.460102759432e-10,1.816551572459e-10,7.050,0.061460,0.007555,0.999230,-0.000081
21.985816,620,#,0.091673,0.261296,0.969550,0.970013,0.078823,2.371789749635e-10,1.818790783488e-10,7.050,0.070650,0.007527,0.999241,-0.000081
22.021277,621,#,0.091412,0.260925,0.969589,0.970051,0.078741,2.276447163945e-10,1.821032754819e-10,7.050,0.067901,0.007474,0.999251,-0.000081
22.056738,622,#,0.091153,0.260555,0.969628,0.970089,0.078660,2.175363461492e-10,1.823277489856e-10,7.050,0.070857,0.007397,0.999258,-0.000082
22.092199,623,#,0.090895,0.260185,0.969667,0.970127,0.078578,2.069760753626e-10,1.825524992004e-10,7.050,0.086831,0.007296,0.999263,-0.000082
22.127660,624,#,0.090637,0.259816,0.969707,0.970166,0.078495,1.960792884864e-10,1.827775264676e-10,7.050,0.096514,0.007172,0.999266,-0.000082
22.163121,625,#,0.090380,0.259448,0.969746,0.970204,0.078413,1.849543816095e-10,1.830028311285e-10,7.050,0.094012,0.007026,0.999267,-0.000083
22.198582,626,#,0.090123,0.259080,0.969786,0.970243,0.078329,1.737026313095e-10,1.832284135252e-10,7.050,0.097190,0.006860,0.999266,-0.000083
22.234043,627,#,0.089868,0.258712,0.969826,0.970281,0.078246,1.624180942530e-10,1.834542740001e-10,7.050,0.113348,0.006674,0.999263,-0.000083
22.269504,628,#,0.089613,0.258345,0.969866,0.970320,0.078162,1.511875376794e-10,1.836804128959e-10,7.050,0.123372,0.006471,0.999258,-0.000084
22.304965,629,#,0.089358,0.257979,0.969906,0.970359,0.078078,1.400904008177e-10,1.839068305558e-10,7.050,0.121062,0.006252,0.999251,-0.000084
22.340426,630,#,0.089105,0.257613,0.969947,0.970398,0.077994,1.291987872004e-10,1.841335273235e-10,7.050,0.124406,0.006017,0.999242,-0.000084
22.375887,631,#,0.088852,0.257248,0.969987,0.970438,0.077909,1.185774877535e-10,1.843605035431e-10,7.050,0.140696,0.005770,0.999231,-0.000085
22.411348,632,#,0.088600,0.256883,0.970028,0.970477,0.077824,1.082840344572e-10,1.845877595589e-10,7.050,0.150951,0.005511,0.999217,-0.000085
22.446809,633,#,0.088349,0.256518,0.970069,0.970517,0.077738,9.836878428779e-11,1.848152957160e-10,7.050,0.148770,0.005243,0.999201,-0.000085
22.482270,634,#,0.088098,0.256154,0.970110,0.970557,0.077652,8.887503306699e-11,1.850431123596e-10,7.050,0.152215,0.004967,0.999182,-0.000086
22.517730,635,#,0.087848,0.255791,0.970151,0.970596,0.077566,7.983915876373e-11,1.852712098356e-10,7.050,0.168577,0.004685,0.999161,-0.000086
22.553191,636,#,0.087599,0.255428,0.970192,0.970637,0.077480,7.129079371068e-11,1.854995884901e-10,7.050,0.178971,0.004398,0.999136,-0.000086
22.588652,637,#,0.087350,0.255066,0.970234,0.970677,0.077393,6.325302511913e-11,1.857282486696e-10,7.050,0.176851,0.004110,0.999107,-0.000087
22.624113,638,#,0.087103,0.254704,0.970275,0.970717,0.077306,5.574262319636e-11,1.954823838559e-10,7.050,0.174195,0.003821,0.999074,-0.000087
22.659574,639,#,0.086855,0.254343,0.970317,0.970757,0.077219,4.877029609379e-11,2.115132712159e-10,7.050,0.169861,0.003533,0.999037,-0.000087
22.695035,640,#,0.086609,0.253982,0.970359,0.970798,0.077131,4.234097083883e-11,2.320444332537e-10,7.050,0.157515,0.003249,0.998994,-0.000088
22.730496,641,#,0.086363,0.253622,0.970400,0.970839,0.077043,3.645409933129e-11,2.324575192955e-10,7.050,0.146645,0.002969,0.998946,-0.000088
22.765957,642,#,0.086118,0.253262,0.970443,0.970879,0.076955,3.110398841468e-11,2.324575192955e-10,7.050,0.144011,0.002696,0.998890,-0.000088
22.801418,643,#,0.085874,0.252903,0.970485,0.970920,0.076866,2.628015296502e-11,2.324575192955e-10,7.050,0.139735,0.002431,0.998827,-0.000089
22.836879,644,#,0.085630,0.252544,0.970527,0.970961,0.076778,2.196769087487e-11,2.324575192955e-10,7.050,0.127482,0.002176,0.998753,-0.000089
22.872340,645,#,0.085388,0.252186,0.970569,0.971002,0.076689,1.814767874785e-11,2.324575192955e-10,7.050,0.116656,0.001931,0.998668,-0.000089
22.907801,646,#,0.085145,0.251828,0.970612,0.971044,0.076599,1.479758705976e-11,2.324575192955e-10,7.050,0.114114,0.001699,0.998569,-0.000089
22.943262,647,#,0.084904,0.251471,0.970655,0.971085,0.076509,1.189171348651e-11,2.324575192955e-10,7.050,0.109973,0.001480,0.998453,-0.000090
22.978723,648,#,0.084663,0.251114,0.970697,0.971127,0.076420,9.401633045873e-12,2.324570536247e-10,7.050,0.097902,0.001276,0.998314,-0.000090
23.014184,649,#,0.084423,0.250758,0.970740,0.971168,0.076329,7.296663651183e-12,2.324494228691e-10,7.050,0.087171,0.001087,0.998148,-0.000090
23.049645,650,#,0.084183,0.250402,0.970783,0.971210,0.076239,5.544345628944e-12,2.324087935052e-10,7.050,0.084790,0.000913,0.997943,-0.000090
23.085106,651,#,0.083944,0.250047,0.970826,0.971252,0.076148,4.110933710408e-12,2.322841817143e-10,7.050,0.080864,0.000756,0.997687,-0.000091
23.120567,652,#,0.083706,0.249693,0.970869,0.971294,0.076057,2.961899968721e-12,2.320021400310e-10,7.050,0.069085,0.000616,0.997357,-0.000091
23.156028,653,#,0.083469,0.249338,0.970913,0.971336,0.075966,2.062446138904e-12,2.314689962410e-10,7.050,0.058477,0.000493,0.996917,-0.000091
23.191489,654,#,0.083232,0.248985,0.970956,0.971378,0.075874,1.378023727381e-12,2.305731468499e-10,7.050,0.056321,0.000386,0.996303,-0.000092
23.226950,655,#,0.082996,0.248632,0.971000,0.971420,0.075782,8.748602914629e-13,2.291873975511e-10,7.050,0.052705,0.000296,0.995401,-0.000092
23.262411,656,#,0.082760,0.248279,0.971043,0.971462,0.075690,5.204902468901e-13,2.288449129195e-10,7.050,0.041402,0.000222,0.994009,-0.000092
23.297872,657,#,0.082526,0.247927,0.971087,0.971505,0.075598,2.842885435150e-13,2.288449129195e-10,7.050,0.030866,0.000162,0.991797,-0.000092
23.333333,658,#,0.082292,0.247575,0.971131,0.971547,0.075506,1.380055354062e-13,2.288449129195e-10,7.050,0.028981,0.000117,0.988394,-0.000093
23.368794,659,#,0.082058,0.247224,0.971175,0.971590,0.075413,5.630136216413e-14,2.288449129195e-10,7.050,0.025843,0.000084,0.984088,-0.000093
23.404255,660,#,0.081825,0.246873,0.971219,0.971633,0.075320,1.727815306469e-14,2.288449129195e-10,7.050,0.015820,0.000063,0.981641,-0.000093
23.439716,661,#,0.081593,0.246523,0.971263,0.971676,0.075227,3.008364838828e-15,2.288449129195e-10,7.050,0.005005,0.000051,0.986442,-0.000093
23.475177,662,#,0.081362,0.246173,0.971307,0.971719,0.075133,5.756743272320e-17,2.288449129195e-10,7.050,0.003146,0.000046,1.000000,-0.000093
23.510638,663,#,0.081131,0.245824,0.971351,0.971762,0.075039,2.291885575985e-24,2.288449129195e-10,7.050,0.003978,0.000045,1.000000,-0.000094
23.546099,664,#,0.080901,0.245475,0.971396,0.971805,0.074946,2.272440034078e-24,2.288449129195e-10,7.050,0.013190,0.000045,1.000000,-0.000094
23.581560,665,#,0.080671,0.245127,0.971440,0.971848,0.074851,2.253159478193e-24,2.288449129195e-10,7.050,0.020422,0.000045,1.000000,-0.000094
23.617021,666,#,0.080442,0.244780,0.971485,0.971891,0.074757,2.234042508514e-24,2.288449129195e-10,7.050,0.021332,0.000045,1.000000,-0.000094
23.652482,667,#,0.080214,0.244432,0.971529,0.971935,0.074663,2.215087737093e-24,2.300431829243e-10,7.050,0.024230,0.000045,1.000000,-0.000095
23.687943,668,#,0.079987,0.244086,0.971574,0.971978,0.074568,2.196293787747e-24,2.311906370587e-10,7.050,0.035210,0.000045,1.000000,-0.000095
23.723404,669,#,0.079760,0.243739,0.971619,0.972022,0.074473,2.177659295990e-24,2.318745986028e-10,7.050,0.043289,0.000045,1.000000,-0.000095
23.758865,670,#,0.079533,0.243394,0.971664,0.972065,0.074378,2.159182908923e-24,2.322367807498e-10,7.050,0.043770,0.000045,1.000000,-0.000095
23.794326,671,#,0.079308,0.243048,0.971709,0.972109,0.074282,2.140863285038e-24,2.323966597418e-10,7.050,0.046015,0.000044,1.000000,-0.000095
23.829787,672,#,0.079083,0.242704,0.971754,0.972153,0.074186,2.122699094292e-24,2.324483214987e-10,7.050,0.056352,0.000044,1.000000,-0.000096
23.865248,673,#,0.078858,0.242359,0.971799,0.972197,0.074091,2.104689017971e-24,2.324573465932e-10,7.050,0.064168,0.000044,1.000000,-0.000096
23.900709,674,#,0.078635,0.242016,0.971844,0.972241,0.073995,2.086831748398e-24,2.324575192955e-10,7.050,0.064128,0.000044,1.000000,-0.000096
23.936170,675,#,0.078412,0.241672,0.971889,0.972285,0.073898,2.069125989129e-24,2.324575192955e-10,7.050,0.065765,0.000044,1.000000,-0.000096
23.971631,676,#,0.078189,0.241330,0.971935,0.972329,0.073802,2.051570454659e-24,2.324575192955e-10,7.050,0.075468,0.000044,1.000000,-0.000096
24.007092,677,#,0.077967,0.240987,0.971980,0.972373,0.073705,2.034163870481e-24,2.324575192955e-10,7.050,0.082820,0.000044,1.000000,-0.000097
24.042553,678,#,0.077746,0.240645,0.972026,0.972417,0.073609,2.016904972762e-24,2.324575192955e-10,7.050,0.082203,0.000044,1.000000,-0.000097
24.078014,679,#,0.077526,0.240304,0.972071,0.972461,0.073512,1.999792508425e-24,2.324575192955e-10,7.050,0.083211,0.000043,1.000000,-0.000097
24.113475,680,#,0.077306,0.239963,0.972117,0.972506,0.073415,1.982825235091e-24,2.324575192955e-10,7.050,0.092263,0.000043,1.000000,-0.000097
24.148936,681,#,0.077086,0.239623,0.972163,0.972550,0.073317,1.966001920791e-24,2.324575192955e-10,7.050,0.099059,0.000043,1.000000,-0.000097
24.184397,682,#,0.076868,0.239283,0.972208,0.972594,0.073220,1.949321344228e-24,2.324575192955e-10,7.050,0.097820,0.000043,1.000000,-0.000097
24.219858,683,#,0.076650,0.238944,0.972254,0.972639,0.073122,1.932782294341e-24,2.324575192955e-10,7.050,0.098169,0.000043,1.000000,-0.000098
24.255319,684,#,0.076432,0.238605,0.972300,0.972684,0.073024,1.916383570314e-24,2.324575192955e-10,7.050,0.106546,0.000043,1.000000,-0.000098
24.290780,685,#,0.076215,0.238266,0.972346,0.972728,0.072926,1.900123981557e-24,2.324575192955e-10,7.050,0.112726,0.000043,1.000000,-0.000098
24.326241,686,#,0.075999,0.237928,0.972392,0.972773,0.072828,1.884002347516e-24,2.324575192955e-10,7.050,0.110829,0.000043,1.000000,-0.000098
24.361702,687,#,0.075784,0.237591,0.972438,0.972818,0.072730,1.868017497753e-24,2.324575192955e-10,7.050,0.110490,0.000042,1.000000,-0.000098
24.397163,688,#,0.075569,0.237254,0.972484,0.972863,0.072631,1.852168271745e-24,2.183175099460e-10,7.050,0.118167,0.000042,1.000000,-0.000098
24.432624,689,#,0.075354,0.236917,0.972530,0.972908,0.072533,1.836453518759e-24,2.022671771961e-10,7.050,0.123688,0.000042,1.000000,-0.000099
24.468085,690,#,0.075140,0.236581,0.972577,0.972953,0.072434,1.820872097831e-24,1.862362898361e-10,7.050,0.121105,0.000042,1.000000,-0.000099
24.503546,691,#,0.074927,0.236246,0.972623,0.972998,0.072335,1.805422877765e-24,1.857282486696e-10,7.050,0.120052,0.000042,1.000000,-0.000099
24.539007,692,#,0.074715,0.235911,0.972669,0.973043,0.072236,1.790104736859e-24,1.854995884900e-10,7.050,0.127008,0.000042,1.000000,-0.000099
24.574468,693,#,0.074503,0.235576,0.972716,0.973088,0.072136,1.774916562971e-24,1.852712098356e-10,7.050,0.131841,0.000042,1.000000,-0.000099
24.609929,694,#,0.074291,0.235242,0.972762,0.973133,0.072037,1.759857253344e-24,1.850431123596e-10,7.050,0.128549,0.000042,1.000000,-0.000099
24.645390,695,#,0.074081,0.234908,0.972808,0.973178,0.071938,1.744925714733e-24,1.848152957160e-10,7.050,0.126763,0.000042,1.000000,-0.000100
24.680851,696,#,0.073871,0.234575,0.972855,0.973223,0.071838,1.730120863034e-24,1.845877595589e-10,7.050,0.132983,0.000041,1.000000,-0.000100
24.716312,697,#,0.073661,0.234242,0.972902,0.973269,0.071738,1.715441623315e-24,1.843605035430e-10,7.050,0.137106,0.000041,1.000000,-0.000100
24.751773,698,#,0.073452,0.233910,0.972948,0.973314,0.071638,1.700886929812e-24,1.841335273235e-10,7.050,0.133090,0.000041,1.000000,-0.000100
24.787234,699,#,0.073244,0.233578,0.972995,0.973359,0.071538,1.686455725908e-24,1.839068305558e-10,7.050,0.130558,0.000041,1.000000,-0.000100
24.822695,700,#,0.073036,0.233247,0.973042,0.973405,0.071438,1.672146963762e-24,1.836804128959e-10,7.050,0.136032,0.000041,1.000000,-0.000100
24.858156,701,#,0.072829,0.232916,0.973088,0.973450,0.071337,1.657959604629e-24,1.834542740001e-10,7.050,0.139433,0.000041,1.000000,-0.000100
24.893617,702,#,0.072622,0.232586,0.973135,0.973496,0.071237,1.643892618351e-24,1.832284135252e-10,7.050,0.134686,0.000041,1.000000,-0.000100
24.929078,703,#,0.072416,0.232256,0.973182,0.973541,0.071136,1.629944983656e-24,1.830028311285e-10,7.050,0.131402,0.000041,1.000000,-0.000101
24.964539,704,#,0.072211,0.231926,0.973229,0.973587,0.071036,1.616115687844e-24,1.827775264676e-10,7.050,0.136127,0.000040,1.000000,-0.000101
25.000000,705,#,0.072006,0.231597,0.973276,0.973633,0.070935,1.602403726982e-24,1.825524992004e-10,7.050,0.138801,0.000040,1.000000,-0.000101
25.035461,706,#,0.071801,0.231269,0.973323,0.973678,0.070834,1.588808105489e-24,1.823277489856e-10,7.050,0.133324,0.000040,1.000000,-0.000101
25.070922,707,#,0.071598,0.230941,0.973370,0.973724,0.070733,1.575327836275e-24,1.821032754819e-10,7.050,0.129287,0.000040,1.000000,-0.000101
25.106383,708,#,0.071395,0.230613,0.973417,0.973770,0.070631,1.561961940611e-24,1.818790783488e-10,7.050,0.133268,0.000040,1.000000,-0.000101
25.141844,709,#,0.071192,0.230286,0.973464,0.973816,0.070530,1.548709448126e-24,1.816551572459e-10,7.050,0.135219,0.000040,1.000000,-0.000101
25.177305,710,#,0.070990,0.229959,0.973511,0.973862,0.070429,1.535569396642e-24,1.814315118334e-10,7.050,0.129021,0.000040,1.000000,-0.000101
25.212766,711,#,0.070789,0.229633,0.973558,0.973907,0.070327,1.522540832149e-24,1.812081417718e-10,7.050,0.124237,0.000040,1.000000,-0.000102
25.248227,712,#,0.070588,0.229307,0.973605,0.973953,0.070225,1.509622808730e-24,1.809850467222e-10,7.050,0.127484,0.000040,1.000000,-0.000102
25.283688,713,#,0.070388,0.228982,0.973652,0.973999,0.070124,1.496814388521e-24,1.807622263460e-10,7.050,0.128725,0.000039,1.000000,-0.000102
25.319149,714,#,0.070188,0.228657,0.973699,0.974045,0.070022,1.484114641573e-24,1.805396803049e-10,7.050,0.121821,0.000039,1.000000,-0.000102
25.354610,715,#,0.069989,0.228333,0.973746,0.974091,0.069920,1.471522645823e-24,1.803174082613e-10,7.050,0.116304,0.000039,1.000000,-0.000102
25.390071,716,#,0.069790,0.228009,0.973794,0.974137,0.069818,1.459037487041e-24,1.800954098778e-10,7.050,0.118835,0.000039,1.000000,-0.000102
25.425532,717,#,0.069592,0.227686,0.973841,0.974183,0.069716,1.446658258833e-24,1.798736848174e-10,7.050,0.119384,0.000039,1.000000,-0.000102
25.460993,718,#,0.069395,0.227363,0.973888,0.974229,0.069613,1.434384062361e-24,1.796522327436e-10,7.050,0.111801,0.000039,1.000000,-0.000102
25.496454,719,#,0.069198,0.227040,0.973936,0.974275,0.069511,1.422214006526e-24,1.794310533204e-10,7.050,0.105567,0.000039,1.000000,-0.000102
25.531915,720,^,0.063562,0.216347,0.974236,0.974567,0.068861,7.222277874417e-17,1.792101462120e-10,7.050,0.115128,0.000044,0.980941,-0.000650
25.567376,721,^,0.058192,0.205513,0.974536,0.974860,0.068209,3.145659072632e-15,1.789895110832e-10,7.050,0.129453,0.000057,0.974946,-0.000652
25.602837,722,^,0.053091,0.194546,0.974836,0.975152,0.067555,1.794372997736e-14,1.787691475991e-10,7.050,0.128745,0.000082,0.979773,-0.000654
25.638298,723,^,0.048261,0.183453,0.975136,0.975445,0.066899,5.842698909482e-14,1.785490554253e-10,7.050,0.122238,0.000121,0.986322,-0.000656
25.673759,724,^,0.043708,0.172239,0.975436,0.975738,0.066241,1.432954895020e-13,1.783292342278e-10,7.050,0.131442,0.000178,0.990891,-0.000658
25.709220,725,^,0.039432,0.160913,0.975737,0.976031,0.065581,2.954791342952e-13,1.781096836728e-10,7.050,0.145509,0.000255,0.993628,-0.000660
25.744681,726,^,0.035438,0.149480,0.976038,0.976325,0.064919,5.416176636304e-13,1.778904034273e-10,7.050,0.144494,0.000356,0.995268,-0.000662
25.780142,727,^,0.031727,0.137949,0.976338,0.976618,0.064255,9.115319600593e-13,1.776713931583e-10,7.050,0.137670,0.000483,0.996304,-0.000664
25.815603,728,^,0.028303,0.126325,0.976639,0.976912,0.063589,1.437688378489e-12,1.774526525336e-10,7.050,0.146491,0.000640,0.997000,-0.000666
25.851064,729,^,0.025167,0.114616,0.976940,0.977206,0.062920,2.154657827194e-12,1.705198807667e-10,7.050,0.160250,0.000828,0.997495,-0.000669
25.886525,730,^,0.022322,0.102830,0.977241,0.977500,0.062249,3.098571341906e-12,1.635956445891e-10,7.050,0.158889,0.001049,0.997864,-0.000671
25.921986,731,^,0.019770,0.090972,0.977542,0.977794,0.061576,4.306573906117e-12,1.633942339462e-10,7.050,0.151708,0.001307,0.998148,-0.000673
25.957447,732,^,0.017512,0.079052,0.977843,0.978088,0.060901,5.816278277196e-12,1.631930712789e-10,7.050,0.160119,0.001604,0.998374,-0.000675
25.992908,733,^,0.015549,0.067075,0.978144,0.978383,0.060224,7.665220579865e-12,1.629921562820e-10,7.050,0.173525,0.001940,0.998557,-0.000677
26.028369,734,^,0.013884,0.055050,0.978445,0.978678,0.059544,9.890319425851e-12,1.629921562820e-10,7.050,0.171784,0.002318,0.998708,-0.000680
26.063830,735,^,0.012518,0.042983,0.978747,0.978973,0.058862,1.252734031124e-11,1.629921562820e-10,7.050,0.164209,0.002740,0.998834,-0.000682
26.099291,736,^,0.011451,0.030882,0.979048,0.979268,0.058177,1.561036703109e-11,1.629921562820e-10,7.050,0.172184,0.003206,0.998942,-0.000685
26.134752,737,^,0.010684,0.018755,0.979350,0.979563,0.057490,1.917128183443e-11,1.629921562820e-10,7.050,0.185199,0.003718,0.999034,-0.000687
26.170213,738,^,0.010219,0.006609,0.979651,0.979859,0.056801,2.323925602158e-11,1.629921562820e-10,7.050,0.183047,0.004277,0.999113,-0.000689
26.205674,739,^,0.010055,0.005549,0.979953,0.980154,0.056109,2.320787625171e-11,1.629921562820e-10,7.050,0.167456,0.004815,0.998830,-0.000692
26.241135,740,^,0.010193,0.017710,0.980255,0.980450,0.055415,2.959152967699e-11,1.631930712789e-10,7.050,0.149687,0.005259,0.997955,-0.000694
26.276596,741,^,0.010632,0.029869,0.980557,0.980746,0.054718,3.512830053274e-11,1.633942339462e-10,7.050,0.135783,0.005616,0.997408,-0.000697
26.312057,742,^,0.011374,0.042016,0.980859,0.981042,0.054018,3.994875508955e-11,1.635956445891e-10,7.050,0.123858,0.005896,0.997024,-0.000699
26.347518,743,^,0.012417,0.054145,0.981161,0.981339,0.053316,4.419038007955e-11,1.705198807667e-10,7.050,0.107973,0.006106,0.996723,-0.000702
26.382979,744,^,0.013761,0.066248,0.981463,0.981635,0.052611,4.799673672961e-11,1.774492638263e-10,7.050,0.089860,0.006255,0.996464,-0.000705
26.418440,745,^,0.015405,0.078318,0.981766,0.981932,0.051904,5.151659433322e-11,1.775585667692e-10,7.050,0.075563,0.006351,0.996225,-0.000707
26.453901,746,^,0.017349,0.090347,0.982068,0.982229,0.051194,5.490304604597e-11,1.776713931583e-10,7.050,0.063440,0.006400,0.995992,-0.000710
26.489362,747,^,0.019592,0.102328,0.982371,0.982526,0.050481,5.831260964450e-11,1.778904034273e-10,7.050,0.047699,0.006412,0.995757,-0.000713
26.524823,748,^,0.022132,0.114253,0.982673,0.982823,0.049765,6.190431603678e-11,1.781096836728e-10,7.050,0.029683,0.006392,0.995515,-0.000716
26.560284,749,^,0.024968,0.126115,0.982976,0.983121,0.049046,6.583878835121e-11,1.783292342278e-10,7.050,0.015227,0.006347,0.995264,-0.000719
26.595745,750,^,0.028098,0.137906,0.983279,0.983419,0.048324,7.027731446549e-11,1.785490554253e-10,7.050,0.006969,0.006284,0.995003,-0.000722
26.631206,751,^,0.031522,0.149620,0.983582,0.983716,0.047600,7.538091586041e-11,1.787691475991e-10,7.050,0.017657,0.006209,0.994731,-0.000725
26.666667,752,^,0.035236,0.161249,0.983885,0.984015,0.046872,8.130941570156e-11,1.789895110832e-10,7.050,0.026124,0.006127,0.994452,-0.000728
