t,step,sym,C,E,rnorm,purity,S,detg,det_thr,reso_hit_freq,reso_hit_mag,ew_varE,ew_ac1E,ew_dS,harm_sub_power,harm_fund_power,harm_2f_power,harm_3f_power
7.801418,55,^,0.111613,0.355393,1.052899,1.054298,-0.026796,,,,,0.020316,0.979239,-0.002640,0.000000,0.000000,0.000000,0.000000
7.943262,56,^,0.076325,0.316830,1.058076,1.059763,-0.029456,,,,,0.019959,0.978399,-0.002660,0.000000,0.000000,0.000000,0.000000
8.085106,57,^,0.044867,0.274763,1.063279,1.065281,-0.032135,,,,,0.019645,0.977398,-0.002679,0.000000,0.000000,0.000000,0.000000
8.226950,58,^,0.017586,0.229572,1.068507,1.070854,-0.034834,,,,,0.019435,0.976321,-0.002699,0.000000,0.000000,0.000000,0.000000
8.368794,59,^,0.000000,0.180731,1.063323,1.065328,-0.032157,,,,,0.019404,0.975254,0.002676,0.000000,0.000000,0.000000,0.000000
8.510638,60,^,0.000000,0.128775,1.032634,1.033166,-0.016449,,,,,0.019627,0.974384,0.015708,0.000000,0.000000,0.000000,0.000000
8.652482,61,^,0.000000,0.078131,1.012135,1.012209,-0.006086,,,,,0.020156,0.974086,0.010363,0.000000,0.000000,0.000000,0.000000
8.794326,62,^,0.000000,0.028266,1.001597,1.001598,-0.000799,,,,,0.021035,0.974406,0.005287,0.000000,0.000000,0.000000,0.000000
8.936170,63,^,0.000000,0.021319,1.000909,1.000909,-0.000454,,,,,0.021909,0.975882,0.000344,0.000000,0.000000,0.000000,0.000000
9.078014,64,^,0.002117,0.070965,1.005830,1.005847,-0.002919,1.147497122634e-06,1.000000000000e-06,,,0.021673,0.975667,-0.002465,0.000000,0.000000,0.000000,0.000000
9.219858,65,^,0.009163,0.120400,1.010776,1.010834,-0.005403,1.163132455863e-06,1.000000000000e-06,,,0.021420,0.975359,-0.002483,0.000000,0.000000,0.000000,0.000000
9.361702,66,^,0.021118,0.169136,1.015746,1.015870,-0.007904,1.178962652108e-06,1.000000000000e-06,,,0.021178,0.974993,-0.002502,0.000000,0.000000,0.000000,0.000000
