t,step,sym,C,E,rnorm,purity,S,detg,det_thr,reso_hit_freq,reso_hit_mag,ew_varE,ew_ac1E,ew_dS,harm_sub_power,harm_fund_power,harm_2f_power,harm_3f_power
175.602837,2476,^,0.652686,0.002252,0.305404,0.546636,0.645758,1.362096424958e-10,3.998238580886e-10,7.022,0.066629,0.002105,0.993607,-0.000118,0.124514,0.066629,0.000000,0.000000
175.673759,2477,^,0.652574,0.009832,0.305781,0.546751,0.645639,1.399433625589e-10,3.955454814567e-10,7.050,0.057034,0.002090,0.993591,-0.000119,0.109404,0.057034,0.000000,0.000000
175.744681,2478,^,0.652086,0.017406,0.306157,0.546866,0.645520,1.431845595233e-10,3.939287270899e-10,7.022,0.047863,0.002075,0.993568,-0.000119,0.056626,0.047863,0.000000,0.000000
175.815603,2479,^,0.651222,0.024957,0.306534,0.546982,0.645401,1.490968343778e-10,3.931098918834e-10,7.050,0.038000,0.002061,0.993540,-0.000119,0.053617,0.038000,0.000000,0.000000
175.886525,2480,^,0.649983,0.032464,0.306912,0.547097,0.645281,1.575890749465e-10,3.895190939192e-10,7.022,0.028555,0.002047,0.993508,-0.000120,0.072647,0.028555,0.000000,0.000000
175.957447,2481,^,0.648371,0.039910,0.307290,0.547213,0.645161,1.685061278759e-10,3.845624908549e-10,7.050,0.018507,0.002033,0.993473,-0.000120,0.061292,0.018507,0.000000,0.000000
176.028369,2482,^,0.646390,0.047276,0.307668,0.547330,0.645041,1.816341300136e-10,3.833151473923e-10,7.022,0.008967,0.002021,0.993436,-0.000120,0.036289,0.008967,0.000000,0.000000
176.099291,2483,^,0.644043,0.054544,0.308047,0.547446,0.644920,1.967078217309e-10,3.859420808724e-10,7.022,0.003833,0.002009,0.993397,-0.000121,0.036062,0.003833,0.000000,0.000000
176.170213,2484,^,0.641335,0.061695,0.308426,0.547563,0.644799,2.134195726723e-10,3.883944538431e-10,7.050,0.013204,0.001999,0.993358,-0.000121,0.021626,0.013204,0.000000,0.000000
176.241135,2485,^,0.638272,0.068711,0.308806,0.547681,0.644678,2.314297841061e-10,3.912883427952e-10,7.022,0.023294,0.001990,0.993319,-0.000121,0.042087,0.023294,0.000000,0.000000
176.312057,2486,^,0.634861,0.075576,0.309187,0.547798,0.644557,2.503782783681e-10,3.947928418797e-10,7.050,0.033006,0.001983,0.993282,-0.000121,0.083552,0.033006,0.000000,0.000000
176.382979,2487,^,0.631109,0.082271,0.309567,0.547916,0.644435,2.698962470235e-10,3.947928418797e-10,7.022,0.042941,0.001978,0.993247,-0.000122,0.083173,0.042941,0.000000,0.000000
176.453901,2488,^,0.627024,0.088780,0.309949,0.548034,0.644313,2.896183069801e-10,3.936443512356e-10,7.050,0.043354,0.001974,0.993215,-0.000122,0.056892,0.043354,0.000000,0.000000
176.524823,2489,^,0.622617,0.095086,0.310330,0.548152,0.644190,3.091942088553e-10,3.924580099466e-10,7.022,0.036114,0.001973,0.993187,-0.000122,0.055279,0.036114,0.000000,0.000000
176.595745,2490,^,0.617896,0.101173,0.310713,0.548271,0.644068,3.282997547718e-10,3.920131702821e-10,7.050,0.036358,0.001973,0.993164,-0.000123,0.074106,0.036358,0.000000,0.000000
176.666667,2491,^,0.612873,0.107026,0.311095,0.548390,0.643945,3.466465130560e-10,3.914643379161e-10,7.022,0.028893,0.001976,0.993146,-0.000123,0.064286,0.028893,0.000000,0.000000
176.737589,2492,^,0.607560,0.112630,0.311478,0.548509,0.643821,3.639899639716e-10,3.909952350660e-10,7.050,0.028997,0.001980,0.993134,-0.000123,0.036322,0.028997,0.000000,0.000000
